timestamp,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current,COMP,DV_eletric,Towers,MPG,LPS,Pressure_switch,Oil_level,Caudal_impulses,airleak_failure
2020-02-16 06:08:00,-0.0133,8.6163,8.601,-0.022,8.6177,50.5375,0.0392,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:09:00,-0.013,8.574,8.5593,-0.022,8.5753,50.4208,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:10:00,-0.0127,8.532,8.5173,-0.0217,8.534,50.2083,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:11:00,-0.0127,8.4903,8.476,-0.0217,8.4917,50.0958,0.0392,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:12:00,-0.0137,8.4503,8.4357,-0.022,8.4513,49.8708,0.0392,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:13:00,-0.014,8.4113,8.3957,-0.022,8.4117,49.7542,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:14:00,-0.0133,8.3713,8.3573,-0.022,8.3723,49.575,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:15:00,-0.0127,8.3323,8.3183,-0.0217,8.334,49.35,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:16:00,-0.0133,8.2947,8.2807,-0.0217,8.297,49.2167,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:17:00,-0.0137,8.257,8.2433,-0.022,8.2587,49.0083,0.0392,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:18:00,-0.0137,8.2207,8.2057,-0.022,8.222,48.8375,0.0404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:19:00,-0.0137,8.1837,8.1693,-0.022,8.1847,48.6583,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:20:00,-0.013,8.1457,8.1327,-0.0217,8.147,48.5,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:21:00,-0.0137,8.109,8.096,-0.022,8.11,48.3042,0.0388,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:22:00,0.6987,8.073,6.7153,-0.022,8.075,48.075,0.8817,0.8333,0.1667,1.0,0.8333,0.0,1.0,1.0,1.0,0
2020-02-16 06:23:00,9.2047,8.82,-0.019,-0.022,8.817,48.1375,6.0321,0.0,1.0,0.6667,0.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:24:00,5.0547,9.9303,5.0133,-0.0217,9.929,50.45,5.0358,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0
2020-02-16 06:25:00,-0.0157,9.9213,9.9107,-0.022,9.92,55.7833,3.8338,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:26:00,-0.0123,9.835,9.8213,-0.022,9.835,56.9292,3.7771,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:27:00,-0.0114,9.7683,9.7534,-0.0214,9.768,54.7357,3.7743,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:28:00,-0.0117,9.708,9.692,-0.022,9.7087,54.0292,3.7662,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:29:00,-0.0107,9.6547,9.6397,-0.0213,9.6557,53.9208,3.7533,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:30:00,-0.0107,9.6033,9.588,-0.021,9.6043,54.2125,3.775,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:31:00,-0.011,9.5527,9.5367,-0.0217,9.5547,54.5583,0.6662,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:32:00,-0.012,9.5013,9.4857,-0.0217,9.5037,54.05,0.0417,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:33:00,-0.012,9.4503,9.4343,-0.0217,9.4517,53.4208,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:34:00,-0.0113,9.3987,9.384,-0.022,9.4003,53.1167,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:35:00,-0.0113,9.3483,9.3327,-0.022,9.349,52.7917,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:36:00,-0.012,9.2983,9.2823,-0.0217,9.3003,52.6542,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:37:00,-0.012,9.2483,9.2333,-0.0217,9.2507,52.5458,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:38:00,-0.0123,9.198,9.1823,-0.022,9.199,52.375,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:39:00,-0.0123,9.1493,9.1323,-0.0217,9.1497,52.1667,0.0408,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:40:00,-0.0123,9.099,9.0827,-0.0217,9.0993,52.0375,0.0404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:41:00,-0.012,9.05,9.0343,-0.0213,9.0513,51.8833,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:42:00,-0.013,9.002,8.986,-0.022,9.0043,51.7542,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:43:00,-0.0123,8.9543,8.939,-0.0217,8.956,51.5875,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:44:00,-0.0123,8.9067,8.8917,-0.0217,8.908,51.45,0.0408,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:45:00,-0.0133,8.861,8.8457,-0.022,8.8627,51.2875,0.0392,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:46:00,-0.0126,8.812,8.796,-0.022,8.8131,51.1464,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:47:00,-0.013,8.7623,8.747,-0.0217,8.763,51.0125,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:48:00,-0.0127,8.719,8.7033,-0.0223,8.7193,50.8042,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:49:00,-0.0123,8.6747,8.6603,-0.022,8.6757,50.6875,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:50:00,-0.013,8.632,8.617,-0.0217,8.634,50.4708,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:51:00,-0.0133,8.59,8.5753,-0.022,8.5917,50.3042,0.0404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:52:00,-0.0127,8.548,8.5327,-0.022,8.55,50.175,0.0404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:53:00,-0.013,8.5083,8.493,-0.022,8.5093,50.0333,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:54:00,-0.0133,8.4667,8.4523,-0.022,8.4693,49.8292,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:55:00,-0.0137,8.4277,8.4133,-0.0217,8.43,49.65,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:56:00,-0.014,8.3873,8.3723,-0.022,8.389,49.4292,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:57:00,-0.0133,8.3497,8.3347,-0.022,8.3513,49.2833,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:58:00,-0.0133,8.3107,8.2967,-0.022,8.3133,49.1167,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 06:59:00,-0.0137,8.2733,8.2593,-0.022,8.2747,48.9625,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:00:00,-0.014,8.236,8.2223,-0.022,8.2373,48.7542,0.0404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:01:00,-0.014,8.199,8.1853,-0.022,8.201,48.6208,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:02:00,-0.0133,8.1623,8.1487,-0.022,8.164,48.475,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:03:00,-0.0137,8.1253,8.1127,-0.0217,8.128,48.2292,0.0392,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:04:00,-0.0133,8.089,8.077,-0.022,8.091,48.0542,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:05:00,6.158,8.3883,2.2854,-0.0214,8.3883,47.875,4.2632,0.2857,0.7143,0.8571,0.2857,0.0,1.0,1.0,1.0,0
2020-02-16 07:06:00,8.3193,9.7207,1.6697,-0.0217,9.717,49.1125,5.7942,0.1667,0.8333,0.5,0.1667,0.0,1.0,1.0,1.0,0
2020-02-16 07:07:00,-0.018,9.9727,9.964,-0.022,9.972,54.2792,3.8046,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:08:00,-0.0133,9.866,9.853,-0.022,9.866,57.3917,3.8262,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:09:00,-0.0113,9.7997,9.7843,-0.021,9.8003,55.4208,3.8017,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:10:00,-0.0113,9.7407,9.726,-0.022,9.7417,54.4542,3.8021,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:11:00,-0.01,9.6867,9.6717,-0.022,9.6877,54.1125,3.7746,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:12:00,-0.011,9.634,9.6187,-0.021,9.6357,54.2542,3.7679,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:13:00,-0.0107,9.5823,9.5677,-0.021,9.585,54.6333,2.5154,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:14:00,-0.011,9.531,9.5157,-0.0213,9.534,54.6583,0.0417,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:15:00,-0.0113,9.48,9.4647,-0.0207,9.483,53.7333,0.0408,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:16:00,-0.0123,9.4293,9.413,-0.0213,9.432,53.2708,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:17:00,-0.012,9.3777,9.3623,-0.021,9.38,53.0125,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:18:00,-0.012,9.328,9.3123,-0.022,9.3303,52.7958,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:19:00,-0.0127,9.2767,9.2607,-0.0213,9.2793,52.6125,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:20:00,-0.0123,9.226,9.2103,-0.021,9.229,52.5125,0.0408,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:21:00,-0.013,9.176,9.1603,-0.0213,9.178,52.35,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:22:00,-0.0127,9.1273,9.111,-0.0213,9.129,52.2083,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:23:00,-0.0123,9.0787,9.062,-0.022,9.0803,52.0125,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:24:00,-0.013,9.0307,9.014,-0.022,9.0323,51.8542,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:25:00,-0.0129,8.9783,8.9629,-0.0217,8.98,51.7286,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:26:00,-0.0133,8.9277,8.9117,-0.0217,8.929,51.5875,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:27:00,-0.0137,8.881,8.8643,-0.022,8.8833,51.4333,0.0404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:28:00,-0.0133,8.8347,8.8193,-0.0217,8.8367,51.2542,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:29:00,-0.0137,8.7893,8.7737,-0.022,8.791,51.0833,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:30:00,-0.0133,8.7443,8.7297,-0.0213,8.7457,50.9417,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:31:00,-0.0133,8.7013,8.6867,-0.022,8.7023,50.7667,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:32:00,-0.0137,8.658,8.643,-0.0213,8.6593,50.6583,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:33:00,-0.0133,8.6163,8.601,-0.0223,8.6177,50.5083,0.0392,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:34:00,-0.014,8.5747,8.5603,-0.022,8.5763,50.375,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:35:00,-0.0137,8.5337,8.521,-0.022,8.5353,50.1375,0.0392,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:36:00,-0.014,8.495,8.481,-0.0213,8.4963,49.9792,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:37:00,-0.013,8.456,8.4423,-0.021,8.4573,49.8458,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:38:00,-0.014,8.4173,8.4027,-0.0213,8.4193,49.6875,0.0404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:39:00,-0.0137,8.3793,8.3643,-0.0207,8.381,49.4875,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:40:00,-0.0133,8.341,8.3273,-0.0213,8.3427,49.3542,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:41:00,-0.0137,8.304,8.2887,-0.022,8.305,49.1542,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:42:00,-0.014,8.266,8.2517,-0.0217,8.2683,49.0417,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:43:00,-0.0147,8.2277,8.2137,-0.0217,8.2317,48.8,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:44:00,-0.0137,8.188,8.1749,-0.0209,8.1917,48.6464,0.0404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:45:00,-0.0137,8.1487,8.136,-0.0217,8.1527,48.4292,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:46:00,-0.013,8.1117,8.1003,-0.021,8.1157,48.275,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:47:00,-0.0137,8.0767,8.065,-0.022,8.08,48.1125,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:48:00,8.3337,8.631,-0.0207,-0.021,8.63,47.9417,5.8237,0.0,1.0,0.6667,0.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:49:00,6.331,9.861,3.351,-0.0207,9.8597,49.6875,5.3075,0.3333,0.6667,0.6667,0.3333,0.0,1.0,1.0,1.0,0
2020-02-16 07:50:00,-0.0177,9.958,9.9487,-0.0213,9.9577,55.3417,3.8496,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:51:00,-0.0123,9.8617,9.8477,-0.022,9.8613,57.2167,3.8296,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:52:00,-0.012,9.6527,9.639,-0.0217,9.6537,55.175,3.7971,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:53:00,-0.0117,9.4187,9.4053,-0.022,9.4203,54.3833,3.7671,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:54:00,-0.011,9.3603,9.3467,-0.0217,9.362,54.3083,3.7875,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:55:00,-0.0113,9.24,9.2263,-0.0213,9.2423,54.4792,3.7804,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:56:00,-0.0113,9.116,9.104,-0.022,9.1197,54.8333,2.5479,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:57:00,-0.012,8.9163,8.9017,-0.0213,8.919,54.5083,0.0404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:58:00,-0.012,8.8307,8.816,-0.021,8.8333,53.7417,0.0404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 07:59:00,-0.012,8.7707,8.7563,-0.0217,8.773,53.3875,0.0392,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:00:00,-0.012,8.714,8.6997,-0.0213,8.7173,53.1958,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:01:00,-0.0127,8.656,8.641,-0.0213,8.6587,53.0208,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:02:00,-0.013,8.5853,8.5713,-0.022,8.5883,52.85,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:03:00,-0.0129,8.4914,8.4769,-0.0217,8.4949,52.6179,0.0386,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:04:00,-0.0133,8.386,8.371,-0.0217,8.3887,52.5167,0.0388,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:05:00,-0.0137,8.3277,8.314,-0.0203,8.3313,52.3958,0.0392,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:06:00,-0.0137,8.2763,8.2627,-0.0213,8.2793,52.2167,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:07:00,-0.0133,8.2233,8.2097,-0.021,8.226,52.1417,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:08:00,-0.0127,8.1707,8.157,-0.0217,8.174,51.9458,0.0392,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:09:00,-0.0133,8.1173,8.105,-0.021,8.1217,51.8125,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:10:00,3.4047,8.1463,4.02,-0.0203,8.149,51.6833,2.7829,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0
2020-02-16 08:11:00,9.354,9.207,-0.016,-0.0213,9.2073,52.525,6.0287,0.0,1.0,0.8333,0.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:12:00,3.1377,10.023,6.6867,-0.02,10.0223,56.5292,4.5429,0.6667,0.3333,0.8333,0.6667,0.0,1.0,1.0,1.0,0
2020-02-16 08:13:00,-0.0153,9.9,9.8883,-0.0207,9.9,61.3625,3.77,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:14:00,-0.0123,9.7877,9.7727,-0.0207,9.7887,60.4167,3.7742,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:15:00,-0.0117,9.7053,9.6893,-0.0213,9.707,58.7792,3.7529,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:16:00,-0.0117,9.6377,9.622,-0.0203,9.6403,58.2042,3.7883,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:17:00,-0.011,9.573,9.5583,-0.0197,9.5767,58.0667,3.7508,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:18:00,-0.0117,9.5113,9.495,-0.02,9.5133,58.2458,3.7408,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:19:00,-0.012,9.4503,9.4343,-0.0203,9.4527,58.4875,1.2817,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:20:00,-0.0117,9.388,9.3717,-0.0207,9.3913,57.9042,0.0408,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:21:00,-0.0123,9.3257,9.311,-0.02,9.3293,57.1083,0.0412,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:22:00,-0.0126,9.2603,9.2449,-0.02,9.2629,56.6929,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:23:00,-0.0123,9.195,9.18,-0.0207,9.1993,56.4042,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:24:00,-0.012,9.1357,9.121,-0.021,9.1393,56.1917,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:25:00,-0.0133,9.078,9.063,-0.0207,9.0813,55.95,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:26:00,-0.0133,9.0207,9.0057,-0.02,9.0247,55.7667,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:27:00,-0.0127,8.964,8.949,-0.02,8.9677,55.6458,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:28:00,-0.0123,8.908,8.8933,-0.0207,8.9113,55.4083,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:29:00,-0.0137,8.8517,8.8373,-0.0217,8.8553,55.2083,0.0404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:30:00,-0.013,8.7973,8.784,-0.0207,8.8013,55.0458,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:31:00,-0.0137,8.742,8.7283,-0.0213,8.745,54.9042,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:32:00,-0.014,8.6877,8.673,-0.0207,8.6913,54.75,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:33:00,-0.013,8.6337,8.62,-0.021,8.637,54.5458,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:34:00,-0.014,8.5817,8.5683,-0.0207,8.584,54.375,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:35:00,-0.0137,8.5293,8.516,-0.0217,8.533,54.2542,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:36:00,-0.0137,8.4787,8.4647,-0.0207,8.4817,54.0167,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:37:00,-0.014,8.429,8.415,-0.0203,8.432,53.8583,0.0404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:38:00,-0.014,8.379,8.365,-0.0203,8.382,53.6958,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:39:00,-0.014,8.3297,8.3157,-0.021,8.3327,53.5083,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:40:00,-0.014,8.2793,8.2667,-0.022,8.2833,53.2958,0.0396,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:41:00,-0.014,8.2303,8.218,-0.021,8.2343,53.1583,0.0392,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:42:00,-0.0146,8.1803,8.168,-0.0206,8.1843,52.975,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:43:00,-0.014,8.1293,8.118,-0.0203,8.1343,52.7833,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:44:00,-0.015,8.0843,8.073,-0.0203,8.0887,52.5625,0.0404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:45:00,7.4533,8.527,0.395,-0.02,8.5283,52.4625,5.8396,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:46:00,8.3743,9.744,1.6637,-0.02,9.743,54.0083,5.7454,0.1667,0.8333,1.0,0.1667,0.0,1.0,1.0,1.0,0
2020-02-16 08:47:00,-0.0187,9.9357,9.926,-0.02,9.9353,59.1083,3.7883,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:48:00,-0.014,9.822,9.8073,-0.0213,9.8223,61.3292,3.7917,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:49:00,-0.0123,9.7417,9.726,-0.02,9.743,59.1083,3.7929,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:50:00,-0.0123,9.6677,9.6523,-0.02,9.6703,58.2417,3.7646,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:51:00,-0.012,9.6017,9.586,-0.02,9.6033,57.9958,3.7633,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:52:00,-0.012,9.5387,9.523,-0.02,9.541,58.1458,3.7912,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:53:00,-0.0113,9.477,9.4613,-0.0197,9.4803,58.5042,2.5296,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:54:00,-0.012,9.414,9.3997,-0.0193,9.4187,58.4375,0.0417,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:55:00,-0.0127,9.3523,9.337,-0.0197,9.3567,57.4958,0.0404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:56:00,-0.0123,9.2917,9.2763,-0.0197,9.2953,56.9958,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
2020-02-16 08:57:00,-0.0127,9.2303,9.215,-0.02,9.2337,56.725,0.0404,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
